city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population
New City,New City,NY,New York,36087,Rockland,41.1543,-73.9909,35101
Owings Mills,Owings Mills,MD,Maryland,24005,Baltimore,39.4115,-76.7913,35081
La Porte,La Porte,TX,Texas,48201,Harris,29.6689,-95.0484,34976
Englewood,Englewood,CO,Colorado,8005,Arapahoe,39.6468,-104.9942,34917
Brunswick,Brunswick,OH,Ohio,39103,Medina,41.2464,-81.8198,34880
East Point,East Point,GA,Georgia,13121,Fulton,33.6696,-84.4701,34875
DeLand,DeLand,FL,Florida,12127,Volusia,29.0224,-81.2873,34851
Martinez,Martinez,GA,Georgia,13073,Columbia,33.5209,-82.0985,34844
Pleasant Hill,Pleasant Hill,CA,California,6013,Contra Costa,37.954,-122.0759,34839
Orangevale,Orangevale,CA,California,6067,Sacramento,38.6881,-121.2209,34824
Merrillville,Merrillville,IN,Indiana,18089,Lake,41.4728,-87.3197,34792
Stow,Stow,OH,Ohio,39153,Summit,41.1765,-81.4344,34785
Buenaventura Lakes,Buenaventura Lakes,FL,Florida,12097,Osceola,28.3349,-81.3539,34784
San Luis,San Luis,AZ,Arizona,4027,Yuma,32.4911,-114.7089,34778
Oildale,Oildale,CA,California,6029,Kern,35.4249,-119.0279,34763
Calhoun,Calhoun,GA,Georgia,13129,Gordon,34.4918,-84.9391,34754
Leawood,Leawood,KS,Kansas,20091,Johnson,38.9076,-94.6258,34727
Menlo Park,Menlo Park,CA,California,6081,San Mateo,37.4686,-122.1672,34698
Sun Prairie,Sun Prairie,WI,Wisconsin,55025,Dane,43.1827,-89.2358,34661
Dakota Ridge,Dakota Ridge,CO,Colorado,8059,Jefferson,39.6192,-105.1344,34659
Arcata,Arcata,CA,California,6023,Humboldt,40.8615,-124.0757,34616
Lockport,Lockport,NY,New York,36063,Niagara,43.1698,-78.6956,34561
Pullman,Pullman,WA,Washington,53075,Whitman,46.734,-117.1669,34506
Boardman,Boardman,OH,Ohio,39099,Mahoning,41.0334,-80.6671,34431
Nacogdoches,Nacogdoches,TX,Texas,48347,Nacogdoches,31.6134,-94.6528,34420
Kearney,Kearney,NE,Nebraska,31019,Buffalo,40.701,-99.0834,34418
Vestavia Hills,Vestavia Hills,AL,Alabama,1073,Jefferson,33.4518,-86.7438,34413
North Ridgeville,North Ridgeville,OH,Ohio,39093,Lorain,41.3851,-82.0194,34392
Socorro,Socorro,TX,Texas,48141,El Paso,31.6384,-106.2601,34370
Randolph,Randolph,MA,Massachusetts,25021,Norfolk,42.1778,-71.0539,34362
Norristown,Norristown,PA,Pennsylvania,42091,Montgomery,40.1224,-75.3398,34341
Montgomery Village,Montgomery Village,MD,Maryland,24031,Montgomery,39.1783,-77.1957,34332
Redmond,Redmond,OR,Oregon,41017,Deschutes,44.2631,-121.1798,34240
Firestone,Firestone,CO,Colorado,8123,Weld,40.1563,-104.9494,34230
Goshen,Goshen,IN,Indiana,18039,Elkhart,41.5743,-85.8308,34217
Butte,Butte,MT,Montana,30093,Silver Bow,45.902,-112.6571,34207
Russellville,Russellville,AR,Arkansas,5115,Pope,35.2763,-93.1383,34205
Grass Valley,Grass Valley,CA,California,6057,Nevada,39.2237,-121.0521,34196
Parkland,Parkland,FL,Florida,12011,Broward,26.3218,-80.2533,34170
University City,University City,MO,Missouri,29189,St. Louis,38.6657,-90.3315,34165
Midvale,Midvale,UT,Utah,49035,Salt Lake,40.6148,-111.8928,34124
Golden Glades,Golden Glades,FL,Florida,12086,Miami-Dade,25.9129,-80.2013,34109
Franklin,Franklin,MA,Massachusetts,25021,Norfolk,42.0862,-71.4113,34087
Kennesaw,Kennesaw,GA,Georgia,13067,Cobb,34.026,-84.6177,34077
Adelanto,Adelanto,CA,California,6071,San Bernardino,34.5815,-117.4397,34049
Ken Caryl,Ken Caryl,CO,Colorado,8059,Jefferson,39.577,-105.1144,34040
Carlsbad,Carlsbad,NM,New Mexico,35015,Eddy,32.4011,-104.2389,34031
University Place,University Place,WA,Washington,53053,Pierce,47.2147,-122.5461,34001
Chester,Chester,PA,Pennsylvania,42045,Delaware,39.8456,-75.3718,34000
Douglasville,Douglasville,GA,Georgia,13097,Douglas,33.7384,-84.7065,33992
Salisbury,Salisbury,NC,North Carolina,37159,Rowan,35.6656,-80.4909,33988
Laramie,Laramie,WY,Wyoming,56001,Albany,41.3099,-105.6085,33929
Lake Stevens,Lake Stevens,WA,Washington,53061,Snohomish,48.0028,-122.096,33911
Foster City,Foster City,CA,California,6081,San Mateo,37.5553,-122.2659,33901
Valparaiso,Valparaiso,IN,Indiana,18127,Porter,41.4782,-87.0507,33897
Fairborn,Fairborn,OH,Ohio,39057,Greene,39.801,-84.0093,33876
Estero,Estero,FL,Florida,12071,Lee,26.4277,-81.7951,33871
Mason,Mason,OH,Ohio,39165,Warren,39.3571,-84.3023,33870
Cottonwood Heights,Cottonwood Heights,UT,Utah,49035,Salt Lake,40.6137,-111.8144,33843
Kaneohe,Kaneohe,HI,Hawaii,15003,Honolulu,21.4062,-157.7904,33841
Sonoma,Sonoma,CA,California,6097,Sonoma,38.2902,-122.4598,33831
Beverly Hills,Beverly Hills,CA,California,6037,Los Angeles,34.0786,-118.4021,33792
Galesburg,Galesburg,IL,Illinois,17095,Knox,40.9506,-90.3763,33767
Warsaw,Warsaw,IN,Indiana,18085,Kosciusko,41.2448,-85.8464,33708
San Dimas,San Dimas,CA,California,6037,Los Angeles,34.1082,-117.809,33621
Glendale Heights,Glendale Heights,IL,Illinois,17043,DuPage,41.9196,-88.0785,33617
Dana Point,Dana Point,CA,California,6059,Orange,33.4733,-117.6968,33577
Midlothian,Midlothian,TX,Texas,48139,Ellis,32.4668,-96.9892,33532
Newark,Newark,DE,Delaware,10003,New Castle,39.6776,-75.7573,33515
Alamogordo,Alamogordo,NM,New Mexico,35035,Otero,32.8837,-105.9624,33513
Alabaster,Alabaster,AL,Alabama,1117,Shelby,33.2198,-86.8225,33487
Pikesville,Pikesville,MD,Maryland,24005,Baltimore,39.3893,-76.702,33486
Fair Oaks,Fair Oaks,VA,Virginia,51059,Fairfax,38.8653,-77.3586,33481
Deer Park,Deer Park,TX,Texas,48201,Harris,29.6898,-95.1151,33474
Long Beach,Long Beach,NY,New York,36059,Nassau,40.5887,-73.666,33454
Woodridge,Woodridge,IL,Illinois,17043,DuPage,41.7368,-88.0408,33432
Bridgeton,Bridgeton,NJ,New Jersey,34011,Cumberland,39.4286,-75.2281,33379
Greer,Greer,SC,South Carolina,45045,Greenville,34.9313,-82.2315,33373
Springville,Springville,UT,Utah,49049,Utah,40.1638,-111.6206,33310
Saratoga Springs,Saratoga Springs,UT,Utah,49049,Utah,40.3449,-111.9152,33282
Copperas Cove,Copperas Cove,TX,Texas,48099,Coryell,31.1192,-97.914,33235
American Fork,American Fork,UT,Utah,49049,Utah,40.3792,-111.7952,33161
Franklin,Franklin,NJ,New Jersey,34037,Sussex,41.1101,-74.5886,33153
Andover,Andover,MN,Minnesota,27003,Anoka,45.2571,-93.3265,33140
Matthews,Matthews,NC,North Carolina,37119,Mecklenburg,35.1195,-80.7101,33138
Woodstock,Woodstock,GA,Georgia,13057,Cherokee,34.1026,-84.509,33039
Florence,Florence,KY,Kentucky,21015,Boone,38.99,-84.647,33004
Northbrook,Northbrook,IL,Illinois,17031,Cook,42.1292,-87.8353,32958
West Little River,West Little River,FL,Florida,12086,Miami-Dade,25.857,-80.2367,32897
Fair Lawn,Fair Lawn,NJ,New Jersey,34003,Bergen,40.9359,-74.1177,32896
St. Charles,St. Charles,IL,Illinois,17089,Kane,41.9193,-88.3109,32887
Huntington Station,Huntington Station,NY,New York,36103,Suffolk,40.8446,-73.405,32866
Fairmont,Fairmont,WV,West Virginia,54049,Marion,39.4768,-80.1491,32847
Ridgecrest,Ridgecrest,CA,California,6029,Kern,35.6308,-117.6621,32684
Massillon,Massillon,OH,Ohio,39151,Stark,40.7838,-81.5254,32584
Spanaway,Spanaway,WA,Washington,53053,Pierce,47.0979,-122.4233,32575
Starkville,Starkville,MS,Mississippi,28105,Oktibbeha,33.4608,-88.8297,32546
Harker Heights,Harker Heights,TX,Texas,48027,Bell,31.0572,-97.6445,32421
Elk Grove Village,Elk Grove Village,IL,Illinois,17031,Cook,42.0063,-87.9921,32400
Kaysville,Kaysville,UT,Utah,49011,Davis,41.029,-111.9456,32390
Lawndale,Lawndale,CA,California,6037,Los Angeles,33.8884,-118.3531,32389
Southlake,Southlake,TX,Texas,48439,Tarrant,32.9545,-97.1503,32376
Ferry Pass,Ferry Pass,FL,Florida,12033,Escambia,30.5203,-87.1903,32376
Savage,Savage,MN,Minnesota,27139,Scott,44.7544,-93.3631,32362
Des Moines,Des Moines,WA,Washington,53033,King,47.3915,-122.3157,32348
Bethel Park,Bethel Park,PA,Pennsylvania,42003,Allegheny,40.3239,-80.0364,32345
Princeton,Princeton,FL,Florida,12086,Miami-Dade,25.5396,-80.3971,32299
Dania Beach,Dania Beach,FL,Florida,12011,Broward,26.0594,-80.1637,32271
Spring Valley,Spring Valley,NY,New York,36087,Rockland,41.1151,-74.0486,32261
Bowling Green,Bowling Green,OH,Ohio,39173,Wood,41.3773,-83.65,32249
Springfield,Springfield,VA,Virginia,51059,Fairfax,38.7809,-77.1839,32222
East Lake,East Lake,FL,Florida,12103,Pinellas,28.1205,-82.6868,32169
College Park,College Park,MD,Maryland,24033,Prince George's,38.996,-76.9337,32163
Coos Bay,Coos Bay,OR,Oregon,41011,Coos,43.3789,-124.233,32159
Smithfield,Smithfield,NC,North Carolina,37101,Johnston,35.5131,-78.3497,32156
Rome,Rome,NY,New York,36065,Oneida,43.226,-75.4909,32148
Clearfield,Clearfield,UT,Utah,49011,Davis,41.103,-112.0237,32118
Liberty,Liberty,MO,Missouri,29047,Clay,39.2394,-94.4191,32100
Eastpointe,Eastpointe,MI,Michigan,26099,Macomb,42.4657,-82.9461,32081
Franklin Square,Franklin Square,NY,New York,36059,Nassau,40.7002,-73.6775,32055
Pekin,Pekin,IL,Illinois,17179,Tazewell,40.5679,-89.6262,32045
Westlake,Westlake,OH,Ohio,39035,Cuyahoga,41.4524,-81.9295,32032
Uniondale,Uniondale,NY,New York,36059,Nassau,40.7176,-73.5947,32007
Chillicothe,Chillicothe,OH,Ohio,39141,Ross,39.3393,-82.9937,31999
La Verne,La Verne,CA,California,6037,Los Angeles,34.1208,-117.7702,31974
Juneau,Juneau,AK,Alaska,2110,Juneau,58.4546,-134.1739,31974
Prairieville,Prairieville,LA,Louisiana,22005,Ascension,30.3151,-90.9571,31974
Placerville,Placerville,CA,California,6017,El Dorado,38.7308,-120.7978,31943
Bel Air North,Bel Air North,MD,Maryland,24025,Harford,39.5544,-76.3733,31941
Redan,Redan,GA,Georgia,13089,DeKalb,33.7394,-84.1644,31873
Martinsville,Martinsville,VA,Virginia,51690,Martinsville,36.6827,-79.8636,31871
Pueblo West,Pueblo West,CO,Colorado,8101,Pueblo,38.3551,-104.7266,31849
Garfield,Garfield,NJ,New Jersey,34003,Bergen,40.8791,-74.1085,31802
Fallbrook,Fallbrook,CA,California,6073,San Diego,33.3693,-117.2259,31701
Spring Valley,Spring Valley,CA,California,6073,San Diego,32.7316,-116.9766,31650
Hopkinsville,Hopkinsville,KY,Kentucky,21047,Christian,36.8386,-87.4776,31569
Rochester,Rochester,NH,New Hampshire,33017,Strafford,43.299,-70.9787,31526
South Riding,South Riding,VA,Virginia,51107,Loudoun,38.912,-77.5132,31515
Centereach,Centereach,NY,New York,36103,Suffolk,40.8696,-73.0808,31493
Milledgeville,Milledgeville,GA,Georgia,13009,Baldwin,33.0874,-83.2414,31471
Syracuse,Syracuse,UT,Utah,49011,Davis,41.086,-112.0698,31458
Parkville,Parkville,MD,Maryland,24005,Baltimore,39.3832,-76.5519,31451
Sherwood,Sherwood,AR,Arkansas,5119,Pulaski,34.8508,-92.2028,31436
Garner,Garner,NC,North Carolina,37183,Wake,35.6934,-78.6196,31407
Key West,Key West,FL,Florida,12087,Monroe,24.5637,-81.7768,31401
Miami Lakes,Miami Lakes,FL,Florida,12086,Miami-Dade,25.9125,-80.3214,31367
Petersburg,Petersburg,VA,Virginia,51730,Petersburg,37.2043,-77.3913,31346
North Olmsted,North Olmsted,OH,Ohio,39035,Cuyahoga,41.415,-81.919,31341
Kahului,Kahului,HI,Hawaii,15009,Maui,20.8715,-156.4603,31336
Wheat Ridge,Wheat Ridge,CO,Colorado,8059,Jefferson,39.7728,-105.1029,31324
Fruit Cove,Fruit Cove,FL,Florida,12109,St. Johns,30.0972,-81.6176,31314
Cibolo,Cibolo,TX,Texas,48187,Guadalupe,29.5639,-98.2123,31281
Alliance,Alliance,OH,Ohio,39151,Stark,40.9107,-81.1189,31255
Banning,Banning,CA,California,6065,Riverside,33.946,-116.8992,31221
Laguna Hills,Laguna Hills,CA,California,6059,Orange,33.592,-117.6992,31207
Central Islip,Central Islip,NY,New York,36103,Suffolk,40.7837,-73.1945,31205
Athens,Athens,AL,Alabama,1083,Limestone,34.7847,-86.951,31187
Princeton,Princeton,NJ,New Jersey,34021,Mercer,40.3563,-74.6693,31187
Orcutt,Orcutt,CA,California,6083,Santa Barbara,34.8668,-120.4269,31118
Naugatuck,Naugatuck,CT,Connecticut,9009,New Haven,41.489,-73.0518,31108
Eldersburg,Eldersburg,MD,Maryland,24013,Carroll,39.4041,-76.9529,31108
Columbus,Columbus,MS,Mississippi,28087,Lowndes,33.5088,-88.4096,31084
Mundelein,Mundelein,IL,Illinois,17097,Lake,42.2691,-88.0101,31051
Fair Oaks,Fair Oaks,CA,California,6067,Sacramento,38.6504,-121.2497,31032
San Pablo,San Pablo,CA,California,6013,Contra Costa,37.9628,-122.3425,30990
Rexburg,Rexburg,ID,Idaho,16065,Madison,43.8224,-111.792,30979
Nogales,Nogales,AZ,Arizona,4023,Santa Cruz,31.3624,-110.9336,30917
Nicholasville,Nicholasville,KY,Kentucky,21113,Jessamine,37.8902,-84.5669,30912
Goleta,Goleta,CA,California,6083,Santa Barbara,34.436,-119.8596,30911
Opelika,Opelika,AL,Alabama,1081,Lee,32.6612,-85.3769,30908
Algonquin,Algonquin,IL,Illinois,17111,McHenry,42.1629,-88.3159,30897
Marrero,Marrero,LA,Louisiana,22051,Jefferson,29.8871,-90.1127,30894
Burlingame,Burlingame,CA,California,6081,San Mateo,37.586,-122.3669,30889
Aiken,Aiken,SC,South Carolina,45003,Aiken,33.531,-81.7268,30869
Lawrenceville,Lawrenceville,GA,Georgia,13135,Gwinnett,33.9523,-83.9931,30834
Winter Park,Winter Park,FL,Florida,12095,Orange,28.5987,-81.3438,30825
Lake Magdalene,Lake Magdalene,FL,Florida,12057,Hillsborough,28.0875,-82.4791,30805
Fitchburg,Fitchburg,WI,Wisconsin,55025,Dane,42.9859,-89.4255,30792
Granger,Granger,IN,Indiana,18141,St. Joseph,41.7373,-86.135,30776
Wooster,Wooster,OH,Ohio,39169,Wayne,40.8171,-81.9335,30750
Fountain,Fountain,CO,Colorado,8041,El Paso,38.6886,-104.6829,30735
Brooklyn Center,Brooklyn Center,MN,Minnesota,27053,Hennepin,45.0681,-93.3162,30690
Kerrville,Kerrville,TX,Texas,48265,Kerr,30.0398,-99.132,30623
Barstow,Barstow,CA,California,6071,San Bernardino,34.8661,-117.0472,30605
Oceanside,Oceanside,NY,New York,36059,Nassau,40.6328,-73.6364,30604
Canton,Canton,GA,Georgia,13057,Cherokee,34.2467,-84.49,30528
Auburn,Auburn,NY,New York,36011,Cayuga,42.9338,-76.5684,30507
Crown Point,Crown Point,IN,Indiana,18089,Lake,41.4141,-87.3457,30488
Windsor,Windsor,CO,Colorado,8123,Weld,40.4693,-104.9213,30477
Lakeside,Lakeside,FL,Florida,12019,Clay,30.1356,-81.7674,30458
Gloucester,Gloucester,MA,Massachusetts,25009,Essex,42.626,-70.6897,30430
Gurnee,Gurnee,IL,Illinois,17097,Lake,42.3708,-87.9392,30378
Orangeburg,Orangeburg,SC,South Carolina,45075,Orangeburg,33.4928,-80.867,30365
Holladay,Holladay,UT,Utah,49035,Salt Lake,40.6599,-111.8226,30325
Fuquay-Varina,Fuquay-Varina,NC,North Carolina,37183,Wake,35.5958,-78.7794,30324
Chamblee,Chamblee,GA,Georgia,13089,DeKalb,33.8842,-84.3008,30307
Carney,Carney,MD,Maryland,24005,Baltimore,39.405,-76.5236,30289
Peru,Peru,IL,Illinois,17099,LaSalle,41.3484,-89.137,30287
Sterling,Sterling,VA,Virginia,51107,Loudoun,39.0052,-77.405,30271
Cornelius,Cornelius,NC,North Carolina,37119,Mecklenburg,35.4725,-80.8801,30257
North Tonawanda,North Tonawanda,NY,New York,36063,Niagara,43.0457,-78.8659,30245
Long Branch,Long Branch,NJ,New Jersey,34025,Monmouth,40.2965,-73.9915,30241
Santa Paula,Santa Paula,CA,California,6111,Ventura,34.3521,-119.0698,30233
Los Gatos,Los Gatos,CA,California,6085,Santa Clara,37.2303,-121.956,30222
South Lake Tahoe,South Lake Tahoe,CA,California,6017,El Dorado,38.9393,-119.9828,30188
San Carlos,San Carlos,CA,California,6081,San Mateo,37.4982,-122.268,30185
Clinton,Clinton,IA,Iowa,19045,Clinton,41.8434,-90.2408,30177
Saratoga,Saratoga,CA,California,6085,Santa Clara,37.2684,-122.0263,30153
Los Altos,Los Altos,CA,California,6085,Santa Clara,37.3685,-122.0966,30089
Ballwin,Ballwin,MO,Missouri,29189,St. Louis,38.5951,-90.55,30082
Atascadero,Atascadero,CA,California,6079,San Luis Obispo,35.4827,-120.6858,30075
North Royalton,North Royalton,OH,Ohio,39035,Cuyahoga,41.3138,-81.7452,30068
Somerset,Somerset,KY,Kentucky,21199,Pulaski,37.0815,-84.6091,30053
Seguin,Seguin,TX,Texas,48187,Guadalupe,29.5889,-97.9671,29992
Fortuna Foothills,Fortuna Foothills,AZ,Arizona,4027,Yuma,32.6616,-114.3973,29955
Milford Mill,Milford Mill,MD,Maryland,24005,Baltimore,39.3444,-76.7668,29926
Pasadena,Pasadena,MD,Maryland,24003,Anne Arundel,39.1552,-76.5537,29918
Stockbridge,Stockbridge,GA,Georgia,13151,Henry,33.5253,-84.2294,29904
East Liverpool,East Liverpool,OH,Ohio,39029,Columbiana,40.6333,-80.5677,29898
Rahway,Rahway,NJ,New Jersey,34039,Union,40.6077,-74.2807,29895
Madison Heights,Madison Heights,MI,Michigan,26125,Oakland,42.5073,-83.1034,29886
Williston,Williston,ND,North Dakota,38105,Williams,48.1814,-103.6364,29844
Bay Shore,Bay Shore,NY,New York,36103,Suffolk,40.7317,-73.2505,29799
Eagle,Eagle,ID,Idaho,16001,Ada,43.7223,-116.3862,29796
Westchester,Westchester,FL,Florida,12086,Miami-Dade,25.7474,-80.3358,29778
Maryville,Maryville,TN,Tennessee,47009,Blount,35.7468,-83.9789,29742
Walnut,Walnut,CA,California,6037,Los Angeles,34.0334,-117.8593,29685
Suisun City,Suisun City,CA,California,6095,Solano,38.2473,-122.009,29663
Garden City,Garden City,KS,Kansas,20055,Finney,37.9754,-100.8529,29659
Texarkana,Texarkana,AR,Arkansas,5091,Miller,33.4361,-93.996,29657
Kent,Kent,OH,Ohio,39133,Portage,41.149,-81.361,29646
West Falls Church,West Falls Church,VA,Virginia,51059,Fairfax,38.8648,-77.1878,29623
North Chicago,North Chicago,IL,Illinois,17097,Lake,42.3172,-87.8596,29615
Greenville,Greenville,MS,Mississippi,28151,Washington,33.385,-91.0514,29613
Duluth,Duluth,GA,Georgia,13135,Gwinnett,34.0053,-84.1492,29609
Aberdeen,Aberdeen,WA,Washington,53027,Grays Harbor,46.9757,-123.8094,29609
Winona,Winona,MN,Minnesota,27169,Winona,44.0505,-91.6684,29601
O'Fallon,O'Fallon,IL,Illinois,17163,St. Clair,38.5976,-89.9155,29583
Drexel Heights,Drexel Heights,AZ,Arizona,4019,Pima,32.1457,-111.0478,29568
Ukiah,Ukiah,CA,California,6045,Mendocino,39.1463,-123.2105,29561
Atwater,Atwater,CA,California,6047,Merced,37.3543,-120.5981,29559
Golden Gate,Golden Gate,FL,Florida,12021,Collier,26.1844,-81.7031,29552
Sanford,Sanford,ME,Maine,23031,York,43.4244,-70.7573,29535
Highland Park,Highland Park,IL,Illinois,17097,Lake,42.1823,-87.8105,29515
Westfield,Westfield,NJ,New Jersey,34039,Union,40.6515,-74.3433,29512
Hermiston,Hermiston,OR,Oregon,41059,Umatilla,45.8323,-119.2858,29512
Oak Park,Oak Park,MI,Michigan,26125,Oakland,42.4649,-83.1824,29431
Central,Central,LA,Louisiana,22033,East Baton Rouge,30.5593,-91.0369,29357
East Lake-Orient Park,East Lake-Orient Park,FL,Florida,12057,Hillsborough,27.9971,-82.3653,29346
Chicago Heights,Chicago Heights,IL,Illinois,17031,Cook,41.5101,-87.6345,29322
East Palo Alto,East Palo Alto,CA,California,6081,San Mateo,37.4671,-122.1352,29314
Newberg,Newberg,OR,Oregon,41071,Yamhill,45.3075,-122.9601,29225
Lewes,Lewes,DE,Delaware,10005,Sussex,38.7777,-75.1448,29187
North Attleborough,North Attleborough,MA,Massachusetts,25005,Bristol,41.9699,-71.3345,29180
Washington,Washington,UT,Utah,49053,Washington,37.1304,-113.4877,29174
Port Chester,Port Chester,NY,New York,36119,Westchester,41.0052,-73.668,29163
Oak Ridge,Oak Ridge,TN,Tennessee,47001,Anderson,35.9639,-84.2938,29156
Crofton,Crofton,MD,Maryland,24003,Anne Arundel,39.0144,-76.68,29136
Athens,Athens,OH,Ohio,39009,Athens,39.3269,-82.0988,29122
Laplace,Laplace,LA,Louisiana,22095,St. John the Baptist,30.0731,-90.4758,29108
SeaTac,SeaTac,WA,Washington,53033,King,47.4444,-122.2986,29044
Raytown,Raytown,MO,Missouri,29095,Jackson,38.9944,-94.4641,28991
Paragould,Paragould,AR,Arkansas,5055,Greene,36.0555,-90.5149,28986
Graham,Graham,WA,Washington,53053,Pierce,47.0407,-122.2756,28976
Southgate,Southgate,MI,Michigan,26163,Wayne,42.2047,-83.2057,28959
Harrison,Harrison,NY,New York,36119,Westchester,41.0233,-73.7192,28943
Niles,Niles,IL,Illinois,17031,Cook,42.0278,-87.8099,28938
Fernandina Beach,Fernandina Beach,FL,Florida,12089,Nassau,30.6579,-81.4504,28931
Big Spring,Big Spring,TX,Texas,48227,Howard,32.2387,-101.4802,28913
Bella Vista,Bella Vista,AR,Arkansas,5007,Benton,36.4667,-94.2707,28872
Milton,Milton,PA,Pennsylvania,42097,Northumberland,41.009,-76.8507,28851
Morrisville,Morrisville,NC,North Carolina,37183,Wake,35.8367,-78.8348,28846
Greenville,Greenville,TX,Texas,48231,Hunt,33.1116,-96.1098,28827
Casselberry,Casselberry,FL,Florida,12117,Seminole,28.6625,-81.3218,28757
Plattsburgh,Plattsburgh,NY,New York,36019,Clinton,44.6951,-73.4563,28740
Wasco,Wasco,CA,California,6029,Kern,35.5938,-119.3671,28710
South Laurel,South Laurel,MD,Maryland,24033,Prince George's,39.0603,-76.8456,28683
Fleming Island,Fleming Island,FL,Florida,12019,Clay,30.0988,-81.7124,28676
Belle Glade,Belle Glade,FL,Florida,12099,Palm Beach,26.692,-80.6672,28665
Lake in the Hills,Lake in the Hills,IL,Illinois,17111,McHenry,42.1913,-88.3476,28634
Agawam,Agawam,MA,Massachusetts,25013,Hampden,42.0657,-72.6526,28613
Shirley,Shirley,NY,New York,36103,Suffolk,40.7949,-72.8743,28583
Burton,Burton,MI,Michigan,26049,Genesee,42.9974,-83.6175,28574
Geneva,Geneva,NY,New York,36069,Ontario,42.8644,-76.9827,28563
Schererville,Schererville,IN,Indiana,18089,Lake,41.486,-87.444,28527
Independence,Independence,KY,Kentucky,21117,Kenton,38.951,-84.5492,28521
West Springfield,West Springfield,MA,Massachusetts,25013,Hampden,42.1253,-72.6503,28517
Austintown,Austintown,OH,Ohio,39099,Mahoning,41.0932,-80.7405,28488
Burlington,Burlington,IA,Iowa,19057,Des Moines,40.8072,-91.1247,28474
Shamokin,Shamokin,PA,Pennsylvania,42097,Northumberland,40.7883,-76.555,28457
New Iberia,New Iberia,LA,Louisiana,22045,Iberia,30.0049,-91.8202,28454
Northampton,Northampton,MA,Massachusetts,25015,Hampshire,42.3266,-72.6745,28451
Englewood,Englewood,NJ,New Jersey,34003,Bergen,40.8917,-73.9736,28402
Vineyard,Vineyard,CA,California,6067,Sacramento,38.4744,-121.319,28386
Zionsville,Zionsville,IN,Indiana,18011,Boone,39.9897,-86.3182,28357
Short Pump,Short Pump,VA,Virginia,51087,Henrico,37.6549,-77.6201,28328
Burbank,Burbank,IL,Illinois,17031,Cook,41.7444,-87.7686,28289
Lumberton,Lumberton,NC,North Carolina,37155,Robeson,34.6312,-79.0186,28279
